Date,Actual,Predicted,Signal
2024-08-30,325.16351318359375,360.12537,Hold
2024-08-31,322.2494201660156,358.82382,Sell
2024-09-01,312.7499694824219,357.3119,Sell
2024-09-02,323.7297668457031,355.44965,Sell
2024-09-03,309.1968078613281,353.67993,Sell
2024-09-04,315.29083251953125,351.66672,Sell
2024-09-05,307.4684143066406,349.69803,Sell
2024-09-06,294.8648681640625,347.62726,Sell
2024-09-07,299.4573669433594,345.21548,Sell
2024-09-08,305.2160949707031,342.74063,Sell
2024-09-09,322.45269775390625,340.45413,Sell
2024-09-10,329.6400451660156,338.84586,Sell
2024-09-11,337.615966796875,338.00623,Sell
2024-09-12,333.01947021484375,337.992,Sell
2024-09-13,335.8511047363281,338.48035,Buy
2024-09-14,327.154296875,339.395,Buy
2024-09-15,316.6377258300781,340.3575,Buy
2024-09-16,311.91546630859375,341.0273,Buy
2024-09-17,314.1930236816406,341.30957,Buy
2024-09-18,325.80963134765625,341.33765,Buy
2024-09-19,340.2292175292969,341.47815,Buy
2024-09-20,335.6577453613281,342.09042,Buy
2024-09-21,345.7752380371094,342.93265,Buy
2024-09-22,342.98187255859375,344.19263,Buy
2024-09-23,342.42919921875,345.65637,Buy
2024-09-24,348.152099609375,347.20767,Buy
2024-09-25,343.22100830078125,348.92038,Buy
2024-09-26,351.9991455078125,350.56454,Buy
2024-09-27,359.0396728515625,352.33078,Buy
2024-09-28,353.09991455078125,354.319,Buy
2024-09-29,352.8612365722656,356.2541,Buy
2024-09-30,337.37799072265625,358.07623,Buy
2024-10-01,318.2869873046875,359.33707,Buy
2024-10-02,316.298095703125,359.6151,Buy
2024-10-03,320.2301940917969,359.07834,Sell
2024-10-04,324.7106018066406,358.04947,Sell
2024-10-05,321.6606140136719,356.81516,Sell
2024-10-06,324.4873352050781,355.40387,Sell
2024-10-07,324.4577331542969,353.9941,Sell
2024-10-08,328.7540283203125,352.64368,Sell
2024-10-09,320.572509765625,351.5044,Sell
2024-10-10,322.5751647949219,350.3521,Sell
2024-10-11,326.8042297363281,349.27838,Sell
2024-10-12,329.4590759277344,348.40988,Sell
2024-10-13,321.17864990234375,347.79587,Sell
2024-10-14,368.0122985839844,347.17465,Sell
2024-10-15,354.6675720214844,347.80307,Buy
2024-10-16,365.4289245605469,349.01987,Buy
2024-10-17,369.3623352050781,350.92453,Buy
2024-10-18,367.1418151855469,353.38464,Buy
2024-10-19,363.72308349609375,356.1141,Buy
2024-10-20,369.35589599609375,358.85132,Buy
2024-10-21,363.7775573730469,361.63977,Buy
