Date,ADA-USD,ATOM-USD,AVAX-USD,BCH-USD,BETH-USD,BNB-USD,BTC-USD,DAI-USD,DOGE-USD,DOT-USD,ETC-USD,ETH-USD,FTN-USD,GT-USD,HBAR-USD,ICP-USD,KAS-USD,LEO-USD,LINK-USD,LTC-USD,NEAR-USD,ONDO-USD,RUNE-USD,SOL-USD,STETH-USD,SUN-USD,TRX-USD,WETH-USD,XLM-USD,XRP-USD
2024-07-13,0.441415011882782,6.211349964141846,25.873245239257812,375.97796630859375,3170.848876953125,532.3488159179688,59231.953125,1.0000280141830444,0.11235599964857101,6.2440080642700195,22.415607452392578,3177.19873046875,2.350321054458618,7.1536102294921875,0.07133899629116058,8.443863868713379,0.16763600707054138,5.810534954071045,13.021286964416504,69.85125732421875,5.208792209625244,0.9839339852333069,3.6855649948120117,141.9249725341797,3183.324462890625,0.011563999578356743,0.1394599974155426,3172.28173828125,0.10244400054216385,0.526328980922699
2024-07-14,0.43234801292419434,6.226527214050293,26.36935806274414,376.9600830078125,3247.48095703125,544.8187255859375,60787.79296875,1.0000369548797607,0.11544899642467499,6.328077793121338,22.57889175415039,3244.0791015625,2.31630802154541,7.2732062339782715,0.07210300117731094,8.62303352355957,0.17105400562286377,5.828182220458984,13.426870346069336,69.96685791015625,5.399120807647705,1.0112489461898804,3.8249669075012207,147.622314453125,3252.042236328125,0.011521000415086746,0.1376889944076538,3252.93359375,0.10464899986982346,0.52286297082901
2024-07-15,0.44558200240135193,6.5078911781311035,27.85492706298828,400.71929931640625,3489.4951171875,586.1410522460938,64870.15234375,1.0000829696655273,0.12522800266742706,6.498557090759277,23.91953468322754,3489.552734375,2.3239340782165527,7.7206950187683105,0.07829999923706055,9.72042179107666,0.18264000117778778,5.872650146484375,14.422126770019531,72.45584869384766,5.936538219451904,1.1188969612121582,4.1787309646606445,159.93397521972656,3492.802001953125,0.011560999788343906,0.13743999600410461,3470.19970703125,0.1048789992928505,0.5378779768943787
2024-07-16,0.43818899989128113,6.613368034362793,28.03032875061035,387.09423828125,3438.818115234375,576.583984375,65097.1484375,1.000080943107605,0.12493100017309189,6.3442230224609375,23.57914924621582,3443.513427734375,2.3190789222717285,7.764212131500244,0.07659400254487991,9.665088653564453,0.18014800548553467,5.837217807769775,14.221345901489258,73.20144653320312,6.243734836578369,1.0839879512786865,4.101810932159424,160.5518798828125,3446.138916015625,0.011083999648690224,0.13407200574874878,3444.71337890625,0.10692799836397171,0.5793759822845459
2024-07-17,0.4367479979991913,6.4898881912231445,27.253253936767578,375.7253112792969,3385.0986328125,568.9127197265625,64118.79296875,0.9998739957809448,0.12188400328159332,6.259860992431641,22.978439331054688,3388.75244140625,2.308785915374756,7.671942234039307,0.07530800253152847,10.278219223022461,0.17642399668693542,5.695531845092773,13.754619598388672,71.42044830322266,6.074845790863037,1.0530200004577637,4.243740081787109,155.5841064453125,3393.941162109375,0.010991999879479408,0.13357000052928925,3401.13427734375,0.10994099825620651,0.6264860033988953
2024-07-18,0.42390599846839905,6.310193061828613,27.138296127319336,382.8452453613281,3420.491943359375,571.9515380859375,63974.06640625,0.9999849796295166,0.11949600279331207,6.093573093414307,23.019086837768555,3426.258544921875,2.3190720081329346,7.670339107513428,0.07272599637508392,9.673986434936523,0.17830400168895721,5.798680782318115,13.600837707519531,71.6102294921875,6.034566879272461,1.0541419982910156,4.526078224182129,159.07241821289062,3428.085693359375,0.011076999828219414,0.13444599509239197,3428.054931640625,0.1032010018825531,0.5695739984512329
2024-07-19,0.43903398513793945,6.508485794067383,28.1879940032959,391.8265380859375,3499.712158203125,593.7021484375,66710.15625,1.000141978263855,0.12547999620437622,6.346135139465332,23.630807876586914,3505.73486328125,2.3079779148101807,7.886048793792725,0.07472400367259979,10.145533561706543,0.18105299770832062,5.84459114074707,14.075929641723633,73.45670318603516,6.437486171722412,1.0801620483398438,4.638498783111572,169.1858673095703,3505.323486328125,0.010743999853730202,0.13476499915122986,3510.52783203125,0.10538099706172943,0.5737519860267639
2024-07-20,0.43763700127601624,6.5279459953308105,29.130952835083008,395.6181640625,3523.951171875,593.5722045898438,67163.6484375,0.9999430179595947,0.13443000614643097,6.337130069732666,23.93438148498535,3519.29541015625,2.2992680072784424,7.832423210144043,0.07467799633741379,10.330741882324219,0.1811400055885315,5.68590784072876,14.26817512512207,73.07349395751953,6.290355205535889,1.0923130512237549,4.8841071128845215,173.89178466796875,3520.5390625,0.010719000361859798,0.1347389966249466,3519.572509765625,0.10532599687576294,0.5946509838104248
2024-07-21,0.44607698917388916,6.540921211242676,32.60565948486328,400.7705383300781,3529.177490234375,601.8511962890625,68154.5234375,0.9999330043792725,0.14016899466514587,6.419742107391357,24.16719627380371,3536.60546875,2.30470609664917,7.862019062042236,0.07470499724149704,10.732657432556152,0.17960600554943085,5.669692039489746,14.806570053100586,73.988525390625,6.337380886077881,1.088634967803955,4.9005961418151855,184.54161071777344,3533.072509765625,0.010718000121414661,0.13434700667858124,3529.35498046875,0.10530900210142136,0.5974670052528381
2024-07-22,0.42654699087142944,6.2690300941467285,31.858896255493164,385.781494140625,3435.4580078125,587.9177856445312,67585.25,0.9999750256538391,0.13788099586963654,6.107129096984863,23.44203758239746,3440.419921875,2.3221399784088135,7.722011089324951,0.07084999978542328,10.157570838928223,0.1755550056695938,5.797534942626953,13.929006576538086,71.30793762207031,6.031447887420654,1.0303419828414917,4.637843132019043,178.97828674316406,3438.1708984375,0.010591999627649784,0.1323940008878708,3445.463134765625,0.10349299758672714,0.6076369881629944
2024-07-23,0.41009700298309326,6.173941135406494,29.841068267822266,366.49761962890625,3476.896728515625,582.0995483398438,65927.671875,0.9998999834060669,0.13039100170135498,5.918869972229004,24.049177169799805,3481.995849609375,2.3286149501800537,7.574419021606445,0.0682620033621788,9.623538970947266,0.1790979951620102,5.7552080154418945,13.919931411743164,72.93016052246094,5.769036769866943,0.9764329791069031,4.675847053527832,172.757568359375,3482.505859375,0.010579999536275864,0.13411499559879303,3480.123291015625,0.10099499672651291,0.5974569916725159
2024-07-24,0.4068470001220703,6.021907806396484,28.39635467529297,362.4208679199219,3334.173095703125,574.5784912109375,65372.1328125,0.9999989867210388,0.12808799743652344,5.748384952545166,22.873641967773438,3336.33935546875,2.330451011657715,7.5048089027404785,0.06652999669313431,9.508835792541504,0.17782899737358093,5.908699989318848,13.395511627197266,71.24752044677734,5.616591930389404,0.9529420137405396,4.533543109893799,178.0323028564453,3336.015380859375,0.010571000166237354,0.13436999917030334,3331.26416015625,0.10294999927282333,0.6188430190086365
2024-07-25,0.3946709930896759,5.921974182128906,27.257287979125977,361.60260009765625,3176.86181640625,570.71337890625,65777.2265625,0.9997979998588562,0.12522099912166595,5.75399923324585,22.093870162963867,3174.42724609375,2.338124990463257,7.4778900146484375,0.0660339966416359,9.920185089111328,0.17631299793720245,5.872552871704102,12.946199417114258,68.8547592163086,5.423776149749756,0.9527530074119568,4.459664821624756,171.96307373046875,3170.303955078125,0.010579999536275864,0.13545799255371094,3173.02587890625,0.1022069975733757,0.5998160243034363
2024-07-26,0.41774699091911316,6.171648979187012,28.708839416503906,377.4776306152344,3275.350830078125,581.0779418945312,67912.0625,0.9999679923057556,0.13431799411773682,5.870021820068359,22.93535614013672,3275.951416015625,2.3334009647369385,7.593886852264404,0.06828799843788147,9.71644115447998,0.18164099752902985,5.836905002593994,13.54045295715332,71.3331069946289,5.724639892578125,1.002032995223999,4.67388391494751,183.13671875,3277.38720703125,0.010727999731898308,0.13756400346755981,3274.708251953125,0.1031619980931282,0.6040679812431335
2024-07-27,0.41819798946380615,6.345902919769287,28.0848331451416,392.1049499511719,3245.635498046875,581.5888061523438,67813.3359375,0.9998819828033447,0.1315920054912567,5.83108377456665,22.84707260131836,3247.60791015625,2.3263790607452393,7.677140235900879,0.06876199692487717,9.696186065673828,0.18901899456977844,5.8132781982421875,13.567426681518555,71.3629379272461,5.684817790985107,0.9839479923248291,4.619542121887207,184.0854034423828,3249.004638671875,0.01065099984407425,0.13725799322128296,3263.718994140625,0.10153300315141678,0.5967950224876404
2024-07-28,0.40738698840141296,6.221149921417236,27.40057373046875,416.67303466796875,3269.826171875,584.099609375,68255.8671875,0.9999409914016724,0.13007499277591705,5.721426010131836,22.646202087402344,3271.464599609375,2.3429958820343018,7.687987804412842,0.0675320029258728,9.357606887817383,0.1881130039691925,5.866866111755371,13.293225288391113,71.1284408569336,5.449138164520264,0.9916769862174988,4.542525768280029,184.88607788085938,3271.4072265625,0.010685999877750874,0.13866999745368958,3266.826904296875,0.10024300217628479,0.601947009563446
2024-07-29,0.404013991355896,6.109739780426025,27.083110809326172,439.7582702636719,3314.612548828125,574.642578125,66819.9140625,0.9998400211334229,0.1286740005016327,5.654067039489746,22.8707332611084,3320.539306640625,2.3314061164855957,7.592201232910156,0.06709299981594086,8.942424774169922,0.19366000592708588,5.682386875152588,13.543046951293945,73.74948120117188,5.279585838317871,0.9788060188293457,4.716360092163086,182.7805938720703,3323.61376953125,0.010638999752700329,0.13761299848556519,3325.102783203125,0.09918700158596039,0.6020860075950623
2024-07-30,0.40167999267578125,6.005259037017822,26.339189529418945,432.6112060546875,3278.98193359375,587.6651000976562,66201.015625,0.9998649954795837,0.12559500336647034,5.522171974182129,22.24335479736328,3278.667724609375,2.335469961166382,7.6221489906311035,0.06594199687242508,8.828805923461914,0.19607700407505035,5.6752028465271,13.140531539916992,71.6852035522461,5.153081893920898,0.9473909735679626,4.571486949920654,179.10719299316406,3276.561767578125,0.010320000350475311,0.13296400010585785,3276.2890625,0.10249000042676926,0.6278769969940186
2024-07-31,0.38877299427986145,5.809205055236816,25.71908950805664,414.818115234375,3230.372314453125,576.3681640625,64619.25,0.9997940063476562,0.12201400101184845,5.3853302001953125,21.78287124633789,3231.295654296875,2.333379030227661,7.533434867858887,0.06297600269317627,8.957118034362793,0.20558999478816986,5.672688961029053,12.82884693145752,70.19042205810547,4.9943461418151855,0.9277049899101257,4.247320175170898,171.82615661621094,3229.974365234375,0.010112999938428402,0.12880299985408783,3232.391357421875,0.10064200311899185,0.6239389777183533
2024-08-01,0.3927060067653656,5.7823920249938965,25.723108291625977,413.147216796875,3197.73779296875,575.146728515625,65357.5,0.9998289942741394,0.11923599988222122,5.342948913574219,21.564363479614258,3201.564453125,2.337697982788086,7.489494800567627,0.06336399912834167,8.897101402282715,0.20212499797344208,5.843492031097412,12.89976692199707,69.56616973876953,4.98779821395874,0.9073569774627686,4.012259006500244,167.672119140625,3201.034423828125,0.01005600020289421,0.12816700339317322,3199.610595703125,0.09934200346469879,0.5964639782905579
2024-08-02,0.36382201313972473,5.356243133544922,23.59450340270996,381.5531005859375,2983.013671875,542.9151611328125,61415.06640625,0.9997529983520508,0.11150799691677094,5.122200012207031,20.204198837280273,2986.01318359375,2.3229899406433105,7.100840091705322,0.059457000344991684,8.289592742919922,0.18632200360298157,5.670413017272949,11.917962074279785,64.99111938476562,4.5977349281311035,0.7969260215759277,3.7080368995666504,152.6382293701172,2983.100341796875,0.009793000295758247,0.12337499856948853,2988.01806640625,0.09550999850034714,0.5607709884643555
2024-08-03,0.364095002412796,5.129634857177734,22.68356704711914,364.3846130371094,2895.65771484375,529.4813232421875,60680.09375,0.9998210072517395,0.10816899687051773,5.043665885925293,19.660518646240234,2903.3857421875,2.3359038829803467,7.107860088348389,0.05822499841451645,7.766585826873779,0.17881299555301666,5.666650772094727,11.70133113861084,64.6042251586914,4.365372180938721,0.7336949706077576,3.488218069076538,142.9219970703125,2902.112548828125,0.00965800043195486,0.12530599534511566,2906.45458984375,0.09341199696063995,0.5563910007476807
2024-08-04,0.3439379930496216,5.039577007293701,21.22766876220703,331.857666015625,2685.213134765625,497.0390930175781,58116.9765625,0.9998210072517395,0.10373300313949585,4.683842182159424,18.901809692382812,2686.39892578125,2.3247249126434326,6.713274955749512,0.055243998765945435,7.323976993560791,0.16738399863243103,5.653327941894531,10.871526718139648,62.396121978759766,4.132936000823975,0.6830989718437195,3.2012391090393066,138.05508422851562,2679.63916015625,0.009244999848306179,0.12627500295639038,2709.910888671875,0.088189996778965,0.5233960151672363
2024-08-05,0.31315499544143677,4.652442932128906,19.549341201782227,309.95574951171875,2410.123046875,464.6269226074219,53991.45703125,0.9999060034751892,0.0945030003786087,4.208274841308594,17.68577766418457,2417.206298828125,2.3207969665527344,6.562046051025391,0.052232999354600906,7.073513031005859,0.15471899509429932,5.673114776611328,9.501569747924805,56.21337890625,3.5290229320526123,0.6917880177497864,2.9420180320739746,129.8643035888672,2425.7490234375,0.008314999751746655,0.12159600108861923,2435.63232421875,0.08808500319719315,0.48946601152420044
2024-08-06,0.3307819962501526,4.898070812225342,20.877193450927734,314.6262512207031,2453.6796875,484.3238220214844,56034.31640625,0.9998229742050171,0.09637100249528885,4.506931781768799,18.13081169128418,2458.723876953125,2.3226709365844727,6.755149841308594,0.055066000670194626,7.661187171936035,0.16061100363731384,5.723268985748291,10.0545654296875,58.263362884521484,3.6711440086364746,0.7062579989433289,3.114084005355835,144.09036254882812,2454.460205078125,0.008655999787151814,0.12353400141000748,2469.52880859375,0.09246399998664856,0.5056970119476318
2024-08-07,0.3236980140209198,4.835784912109375,19.829347610473633,312.33428955078125,2336.325927734375,474.2247619628906,55027.4609375,0.9997979998588562,0.09551499783992767,4.570662975311279,18.14602279663086,2336.58935546875,2.5060720443725586,6.620707988739014,0.05131499841809273,7.01637077331543,0.1523910015821457,5.776259899139404,9.485442161560059,55.983909606933594,3.564707040786743,0.6536970138549805,2.9355249404907227,144.63209533691406,2334.709716796875,0.008772999979555607,0.12479300051927567,2348.43310546875,0.10139500349760056,0.6008099913597107
2024-08-08,0.35181400179862976,5.1487250328063965,22.737106323242188,354.3216247558594,2678.39013671875,517.3375244140625,61710.13671875,0.9999319911003113,0.10740400105714798,4.88088321685791,19.86168098449707,2683.352783203125,2.4917490482330322,7.188945770263672,0.05902700126171112,7.684101104736328,0.17073999345302582,5.856839179992676,10.736471176147461,61.22355270385742,4.063648223876953,0.7711570262908936,3.367297887802124,162.9307403564453,2682.73974609375,0.009103000164031982,0.12712299823760986,2684.205322265625,0.10310100018978119,0.6175770163536072
2024-08-09,0.3485470116138458,5.089173793792725,21.774154663085938,347.96014404296875,2596.575439453125,509.1827087402344,60880.11328125,1.0000289678573608,0.10397399961948395,4.787671089172363,19.431930541992188,2599.5986328125,2.5154030323028564,7.150734901428223,0.056262001395225525,7.442454814910889,0.16787099838256836,5.785764217376709,10.548673629760742,60.74286651611328,4.055445194244385,0.7753000259399414,3.238002061843872,156.45721435546875,2600.7333984375,0.009096999652683735,0.128261998295784,2594.26220703125,0.09999100118875504,0.5811529755592346
2024-08-10,0.3462890088558197,5.206541061401367,21.588260650634766,354.6650085449219,2607.548095703125,523.317626953125,60945.8125,0.9999030232429504,0.10520199686288834,4.756072044372559,19.36043357849121,2610.02294921875,2.5008199214935303,7.249772071838379,0.055907998234033585,7.367284774780273,0.16653800010681152,5.803407192230225,10.554250717163086,61.17485427856445,4.1648688316345215,0.7822800278663635,3.3186750411987305,153.95916748046875,2606.00244140625,0.009173999540507793,0.12915000319480896,2607.20556640625,0.10132499784231186,0.585578978061676
2024-08-11,0.32832199335098267,4.90261697769165,20.428546905517578,330.2902526855469,2552.130126953125,503.8045349121094,58719.484375,0.9998000264167786,0.10056599974632263,4.496322154998779,18.421485900878906,2553.252197265625,2.495898962020874,7.054989814758301,0.05264800041913986,6.833847999572754,0.15905599296092987,6.0927839279174805,10.008923530578613,59.70698165893555,3.86714506149292,0.7227830290794373,3.0975840091705322,141.52685546875,2557.009521484375,0.00903099961578846,0.12774500250816345,2561.5205078125,0.09788399934768677,0.5529320240020752
2024-08-12,0.33897700905799866,5.073093891143799,21.289514541625977,354.6017761230469,2722.10888671875,518.5361328125,59354.515625,0.9999639987945557,0.1077670007944107,4.587265968322754,19.182727813720703,2724.431884765625,2.5053699016571045,7.226531982421875,0.053839001804590225,7.287415981292725,0.16210000216960907,5.804759979248047,10.557686805725098,61.4669075012207,4.11207389831543,0.7517150044441223,3.299971103668213,146.45423889160156,2725.312744140625,0.008968000300228596,0.12673600018024445,2712.482177734375,0.0988750010728836,0.5687680244445801
2024-08-13,0.3401539921760559,5.007931232452393,21.40406036376953,351.9599609375,2700.91943359375,524.1285400390625,60609.56640625,0.9999480247497559,0.1064160019159317,4.549482822418213,19.165302276611328,2703.671875,2.5006771087646484,7.293589115142822,0.05427499860525131,7.363976955413818,0.1694210022687912,6.08496618270874,10.576763153076172,63.41337966918945,4.3059401512146,0.7659670114517212,3.6733999252319336,146.7126922607422,2703.009765625,0.00912499986588955,0.1288129985332489,2707.19580078125,0.09931900352239609,0.576399028301239
2024-08-14,0.3354550004005432,4.774126052856445,20.972698211669922,338.1859436035156,2658.90966796875,524.0153198242188,58737.26953125,0.999983012676239,0.10255499929189682,4.386328220367432,18.84821891784668,2662.914794921875,2.498202085494995,7.2279558181762695,0.053619999438524246,7.136919975280762,0.1664630025625229,5.872269153594971,10.401407241821289,64.01732635498047,4.168641090393066,0.7320399880409241,3.6171789169311523,143.9234619140625,2665.67724609375,0.00919399969279766,0.13052499294281006,2667.060791015625,0.09671100229024887,0.5691919922828674
2024-08-15,0.3253529965877533,4.5154008865356445,20.141338348388672,334.6147155761719,2571.017822265625,519.870361328125,57560.09765625,0.9998040199279785,0.10026700049638748,4.282610893249512,18.549474716186523,2570.087646484375,2.499324083328247,7.107509136199951,0.05195299908518791,6.947556972503662,0.1653120070695877,5.869452953338623,10.173847198486328,65.27692413330078,4.0274858474731445,0.7196400165557861,3.590435028076172,142.74581909179688,2571.32958984375,0.009105999954044819,0.13021500408649445,2572.942138671875,0.09562599658966064,0.5609549880027771
2024-08-16,0.3304719924926758,4.561169147491455,20.394376754760742,338.479248046875,2591.6298828125,519.9686279296875,58894.10546875,1.0000040531158447,0.10043899714946747,4.295183181762695,18.748775482177734,2593.1865234375,2.5033481121063232,7.152679920196533,0.05198799818754196,7.018775939941406,0.16760599613189697,6.013734817504883,10.143065452575684,66.56855773925781,3.9729199409484863,0.6969479918479919,3.7184760570526123,139.33056640625,2592.437744140625,0.010393000207841396,0.13419200479984283,2596.931396484375,0.09485799819231033,0.564516007900238
2024-08-17,0.3368859887123108,4.610621929168701,20.670944213867188,341.055419921875,2611.15673828125,542.2342529296875,59478.97265625,0.9999650120735168,0.10275500267744064,4.364744186401367,18.7613525390625,2614.546875,2.5121281147003174,7.344734191894531,0.052643001079559326,7.276638984680176,0.1649709939956665,5.890007019042969,10.150433540344238,67.58361053466797,3.9888179302215576,0.7011500000953674,4.028731822967529,141.7985076904297,2611.4423828125,0.010666999965906143,0.13488900661468506,2611.608154296875,0.09559299796819687,0.5663189888000488
2024-08-18,0.33483099937438965,4.566294193267822,20.819700241088867,333.3903503417969,2611.571044921875,531.6085205078125,58483.96484375,0.9998540282249451,0.1001719981431961,4.391077041625977,18.582971572875977,2613.357177734375,2.49617600440979,7.310507774353027,0.05314100161194801,7.140541076660156,0.1621589958667755,5.762118816375732,10.095947265625,66.38336181640625,3.903520107269287,0.6888110041618347,3.908669948577881,142.58688354492188,2621.03759765625,0.01023900043219328,0.13524499535560608,2639.6123046875,0.09352000057697296,0.5638750195503235
2024-08-19,0.3367530107498169,4.6351518630981445,21.2274112701416,338.10125732421875,2634.4365234375,559.81884765625,59493.453125,0.9999880194664001,0.10150399804115295,4.483818054199219,18.962646484375,2637.306396484375,2.4132421016693115,7.473182201385498,0.05431799963116646,7.1709208488464355,0.1670359969139099,6.013189792633057,10.183764457702637,66.36810302734375,4.0,0.6850090026855469,3.996973991394043,144.34368896484375,2628.58154296875,0.011141999624669552,0.14318400621414185,2626.597412109375,0.09618400037288666,0.5986059904098511
2024-08-20,0.34368500113487244,4.7913360595703125,22.425113677978516,335.4502868652344,2581.898193359375,569.2669677734375,59012.79296875,0.999862015247345,0.10300099849700928,4.53368616104126,18.88896369934082,2573.10693359375,2.426676034927368,7.492753028869629,0.05369200184941292,7.2851080894470215,0.16101199388504028,5.880830764770508,10.245038986206055,64.48001098632812,4.034473896026611,0.6758829951286316,3.9120519161224365,143.16773986816406,2584.79052734375,0.015658000484108925,0.16170500218868256,2581.152587890625,0.09774599969387054,0.5944280028343201
2024-08-21,0.3690589964389801,4.748807907104492,23.527414321899414,349.2322082519531,2628.18115234375,570.0197143554688,61175.19140625,0.9999589920043945,0.10615699738264084,4.6698150634765625,19.484054565429688,2631.3955078125,2.422929048538208,7.623884201049805,0.05476300045847893,7.689330101013184,0.1595660001039505,5.8784871101379395,11.214466094970703,64.28144836425781,4.246969223022461,0.6973919868469238,3.914294958114624,142.70960998535156,2629.51904296875,0.01608699932694435,0.15386800467967987,2631.6318359375,0.09856700152158737,0.6002749800682068
2024-08-22,0.3765360116958618,4.692570209503174,25.26703453063965,346.5582275390625,2623.842529296875,583.0518798828125,60381.9140625,0.9999499917030334,0.10530800372362137,4.693690776824951,19.492855072021484,2622.951416015625,2.3227150440216064,7.859417915344238,0.055275000631809235,8.036563873291016,0.15966999530792236,5.83238410949707,11.467951774597168,63.83037567138672,4.301692008972168,0.7232149839401245,3.9417450428009033,143.2579345703125,2622.9169921875,0.023213999345898628,0.1556510031223297,2623.181396484375,0.09901600331068039,0.5976009964942932
