Date,Actual,Forecast,Signal
2025-02-09,324.8921203613281,285.79880653336187,Buy
2025-02-10,329.0276184082031,287.5542866376082,Buy
2025-02-11,331.39703369140625,288.7884922556328,Buy
2025-02-12,343.0455627441406,290.2254447832758,Buy
2025-02-13,335.3482360839844,291.3768104397297,Buy
2025-02-14,341.62628173828125,293.0366892519799,Buy
2025-02-15,332.8094177246094,293.47830304740995,Buy
2025-02-16,326.4682922363281,295.006134198783,Buy
2025-02-17,323.638427734375,296.0291618502358,Buy
2025-02-18,315.83685302734375,297.0244383529885,Buy
2025-02-19,322.58984375,298.6290694097212,Buy
2025-02-20,326.0089416503906,299.62928674865043,Buy
2025-02-21,313.6491394042969,301.2515784084768,Buy
2025-02-22,320.9940490722656,302.9049633259459,Buy
2025-02-23,327.8842468261719,303.2847324907594,Buy
2025-02-24,291.61492919921875,305.00974561993536,Buy
2025-02-25,291.6081237792969,307.5220752175378,Buy
2025-02-26,293.3774719238281,306.95191718809684,Sell
2025-02-27,296.6879577636719,309.39960499123276,Buy
2025-02-28,315.8653259277344,312.00341865782633,Buy
2025-03-01,311.22760009765625,312.7738909827751,Buy
2025-03-02,333.97296142578125,314.95862504729956,Buy
2025-03-03,320.451171875,315.2957874876635,Buy
2025-03-04,320.1509704589844,317.399296989789,Buy
2025-03-05,392.21337890625,317.5281347732951,Buy
2025-03-06,395.435302734375,316.7861559522587,Sell
2025-03-07,388.5880126953125,320.284998864499,Buy
2025-03-08,385.4015502929687,318.69413273865155,Sell
2025-03-09,357.228515625,316.81697783134547,Sell
2025-03-10,331.64532470703125,318.01933675213974,Buy
2025-03-11,339.49188232421875,317.8132113616624,Sell
2025-03-12,353.9580078125,317.0246895495735,Sell
2025-03-13,326.1294250488281,318.56093701423214,Buy
2025-03-14,330.35772705078125,320.31305812404383,Buy
2025-03-15,342.82183837890625,318.7386460939707,Sell
2025-03-16,332.9571838378906,319.84414900725153,Buy
2025-03-17,337.76959228515625,321.89936486982793,Buy
2025-03-18,335.1486511230469,321.1122866425506,Sell
2025-03-19,345.6285705566406,321.8324112435531,Buy
2025-03-20,333.59228515625,322.498300127264,Buy
2025-03-21,322.62158203125,323.46929985232606,Buy
2025-03-22,322.0602111816406,323.4022391149546,Sell
2025-03-23,325.2769775390625,323.7826206830323,Buy
2025-03-24,332.1944580078125,324.99450554860897,Buy
2025-03-25,335.6667175292969,325.7052797714753,Buy
2025-03-26,334.57269287109375,326.2613224356323,Buy
2025-03-27,324.70166015625,326.8104254832301,Buy
2025-03-28,307.4603576660156,327.38253241065695,Buy
2025-03-29,303.1073913574219,327.96901231405747,Buy
2025-03-30,298.8476867675781,328.38563677110824,Buy
2025-03-31,303.31646728515625,329.8664077372448,Buy
2025-04-01,308.4830017089844,330.94024097171877,Buy
2025-04-02,293.8935241699219,332.0735525429391,Buy
2025-04-03,300.488037109375,333.6879262366032,Buy
2025-04-04,301.255859375,333.71968427707736,Buy
2025-04-05,303.8316650390625,335.4704987896665,Buy
2025-04-06,271.9084777832031,336.7118288201849,Buy
2025-04-07,275.4508972167969,338.41768085512194,Buy
2025-04-08,268.96673583984375,337.99040476633735,Sell
2025-04-09,301.1901550292969,340.94010670313986,Buy
2025-04-10,290.2632141113281,341.8392019393061,Buy
2025-04-11,312.836669921875,344.76278188970315,Buy
2025-04-12,344.92498779296875,343.98670431779675,Sell
2025-04-13,342.37060546875,344.89842841459455,Buy
2025-04-14,323.5287780761719,346.7801922947544,Buy
2025-04-15,319.1454162597656,345.78398037700595,Sell
2025-04-16,321.89044189453125,344.750486256978,Sell
2025-04-17,333.2281494140625,345.87343027436617,Buy
2025-04-18,335.34393310546875,346.35462681515827,Buy
2025-04-19,335.3309631347656,346.48775984629384,Buy
2025-04-20,335.9388732910156,346.33583673711337,Sell
2025-04-21,344.80694580078125,346.2937946443416,Sell
2025-04-22,362.78173828125,346.30827861878583,Buy
2025-04-23,358.2170715332031,346.25581443177015,Sell
2025-04-24,356.4633483886719,346.20108705546875,Sell
2025-04-25,373.3293762207031,346.1655376802783,Sell
2025-04-26,355.95916748046875,346.118135096289,Sell
2025-04-27,345.9830322265625,346.0626705238945,Sell
2025-04-28,364.2192077636719,346.00924749196884,Sell
2025-04-29,363.6363830566406,345.95302708400845,Sell
2025-04-30,366.22747802734375,345.8923248604758,Sell
2025-05-01,361.1256103515625,345.82971517459123,Sell
2025-05-02,382.875244140625,345.7650656449274,Sell
2025-05-03,363.1204833984375,345.69767897344485,Sell
2025-05-04,356.13006591796875,345.62803766340545,Sell
2025-05-05,353.4871520996094,345.556390959435,Sell
2025-05-06,373.054443359375,345.4826381293336,Sell
2025-05-07,383.2935791015625,345.40688377069813,Sell
2025-05-08,421.6309814453125,345.3292777857411,Sell
2025-05-09,412.3817443847656,345.24987269145504,Sell
2025-05-10,430.8814697265625,345.1687339825581,Sell
2025-05-11,408.0454406738281,345.08595185582175,Sell
2025-05-12,410.6682434082031,345.0015971594042,Sell
2025-05-13,411.29534912109375,344.91573345138426,Sell
2025-05-14,402.6856689453125,344.8284287981331,Sell
2025-05-15,395.69183349609375,344.7397473134059,Sell
2025-05-16,395.8854064941406,344.6497481754482,Sell
2025-05-17,391.9806213378906,344.5584892526146,Sell
2025-05-18,406.8180847167969,344.4660263277245,Sell
2025-05-19,392.8945007324219,344.3724122495468,Sell
2025-05-20,394.0870361328125,344.2776976991062,Sell
2025-05-21,407.5686645507813,344.1819313859014,Sell
2025-05-22,443.9219970703125,344.0851598596691,Sell
2025-05-23,425.5870971679687,343.98742766242515,Sell
2025-05-24,421.8962097167969,343.8887774893061,Sell
2025-05-25,422.8595275878906,343.789250216658,Sell
2025-05-26,415.6390075683594,343.6888849694532,Sell
2025-05-27,414.824462890625,343.5877192168117,Sell
2025-05-28,419.5234069824219,343.48578883756386,Sell
2025-05-29,409.2194213867187,343.38312818133045,Sell
2025-05-30,399.1341552734375,343.2797701370921,Sell
2025-05-31,414.50787353515625,343.175746195846,Sell
2025-06-01,403.7017517089844,343.0710865081006,Sell
2025-06-02,403.91656494140625,342.9658199409801,Sell
2025-06-03,400.9271240234375,342.85997413310923,Sell
2025-06-04,401.0262756347656,342.75357554638936,Sell
2025-06-05,385.5867309570313,342.6466495158246,Sell
2025-06-06,396.12689208984375,342.53922029745274,Sell
2025-06-07,409.3663635253906,342.43131111410474,Sell
2025-06-08,411.2310791015625,342.32294419921084,Sell
2025-06-09,425.5355224609375,342.2141408388288,Sell
2025-06-10,437.98931884765625,342.1049214118755,Sell
2025-06-11,428.98236083984375,341.99530542864863,Sell
2025-06-12,425.6308898925781,341.88531156772746,Sell
2025-06-13,448.6900329589844,341.7749577113201,Sell
2025-06-14,430.8078918457031,341.6642609791089,Sell
2025-06-15,460.8656921386719,341.55323776066507,Sell
2025-06-16,466.32757568359375,341.4419037464944,Sell
2025-06-17,463.83648681640625,341.33027395776537,Sell
2025-06-18,459.44927978515625,341.2183627747804,Sell
2025-06-19,498.56549072265625,341.1061839642399,Sell
2025-06-20,473.8587646484375,340.99375070534995,Sell
2025-06-21,466.2036437988281,340.88107561482474,Sell
2025-06-22,455.07818603515625,340.7681707708281,Sell
2025-06-23,463.4538269042969,340.65504773589805,Sell
2025-06-24,453.8330078125,340.54171757890134,Sell
2025-06-25,482.22125244140625,340.42819089605166,Sell
2025-06-26,489.6326599121094,340.3144778310414,Sell
2025-06-27,505.1834411621094,340.2005880943127,Sell
2025-06-28,491.9881896972656,340.0865309815129,Sell
2025-06-29,503.7851257324219,339.97231539116694,Sell
2025-06-30,506.029052734375,339.8579498415948,Sell
