Date,Actual,Forecast,Signal
2024-08-12,0.3389770090579986,0.4195654092364415,Sell
2024-08-13,0.3401539921760559,0.4164968872273056,Sell
2024-08-14,0.3354550004005432,0.4173559624584698,Buy
2024-08-15,0.3253529965877533,0.4222150676178215,Buy
2024-08-16,0.3304719924926758,0.4252293919520759,Buy
2024-08-17,0.3368859887123108,0.42362434120815334,Sell
2024-08-18,0.3348309993743896,0.4198838929409041,Sell
2024-08-19,0.3367530107498169,0.4197009640605104,Sell
2024-08-20,0.3436850011348724,0.4228990838224725,Buy
2024-08-21,0.3690589964389801,0.4268722813985169,Buy
2024-08-22,0.3765360116958618,0.42811390490881457,Buy
2024-08-23,0.391535997390747,0.4282241082087671,Buy
2024-08-24,0.394006997346878,0.42824172408602396,Buy
2024-08-25,0.3849790096282959,0.42976434964820553,Buy
2024-08-26,0.3669570088386535,0.4318808598580747,Buy
2024-08-27,0.3505110144615173,0.4322195400390544,Buy
2024-08-28,0.3501920104026794,0.4298858422425864,Sell
2024-08-29,0.3570410013198852,0.42680545352397437,Sell
2024-08-30,0.3471539914608001,0.42673070358695336,Sell
2024-08-31,0.3453519940376282,0.43054619575430747,Buy
2024-09-01,0.331739991903305,0.4338140170636776,Buy
2024-09-02,0.3359679877758026,0.4333797102650817,Sell
2024-09-03,0.3185510039329529,0.429704920508244,Sell
2024-09-04,0.323523998260498,0.4275316772989053,Sell
2024-09-05,0.3250620067119598,0.42850644093051043,Buy
2024-09-06,0.3147180080413818,0.4317342363518129,Buy
2024-09-07,0.3250730037689209,0.4348622701850737,Buy
2024-09-08,0.3386589884757995,0.43385132147216177,Sell
2024-09-09,0.3434059917926788,0.4317787869350514,Sell
2024-09-10,0.3434770107269287,0.4324088377147997,Buy
2024-09-11,0.3530539870262146,0.4360183491878387,Buy
2024-09-12,0.3562929928302765,0.43894611704317943,Buy
2024-09-13,0.3609000146389007,0.439581684224951,Buy
2024-09-14,0.3544799983501434,0.4382374516113322,Sell
2024-09-15,0.3385230004787445,0.43745430626278553,Sell
2024-09-16,0.3303059935569763,0.4381165042469233,Buy
2024-09-17,0.3339129984378814,0.4386841883597522,Buy
2024-09-18,0.3429360091686249,0.4383629569690522,Sell
2024-09-19,0.3509449958801269,0.43840536267810215,Buy
2024-09-20,0.3521139919757843,0.44002433060048235,Buy
2024-09-21,0.3585759997367859,0.4426247415888724,Buy
2024-09-22,0.3517720103263855,0.44406955229118183,Buy
2024-09-23,0.3637309968471527,0.44396386771736845,Sell
2024-09-24,0.3877330124378204,0.4427200058413204,Sell
2024-09-25,0.3810830116271972,0.44298715186556126,Buy
2024-09-26,0.401881992816925,0.4469087397614146,Buy
2024-09-27,0.4023280143737793,0.45018550733385637,Buy
2024-09-28,0.4010519981384277,0.4512874997527764,Buy
2024-09-29,0.3975969851016998,0.4501907074137983,Sell
2024-09-30,0.3732140064239502,0.4484435899492464,Sell
2024-10-01,0.3524410128593445,0.4485433805201628,Buy
2024-10-02,0.3440049886703491,0.4488669799766104,Buy
2024-10-03,0.345236986875534,0.4480583016120764,Sell
2024-10-04,0.3513979911804199,0.4467905801725538,Sell
2024-10-05,0.3507199883460998,0.4471682272344151,Buy
2024-10-06,0.357230007648468,0.44963467144602853,Buy
2024-10-07,0.3514670133590698,0.45206989044517515,Buy
2024-10-08,0.3445169925689697,0.45285307793853685,Buy
2024-10-09,0.3397020101547241,0.4516555809408601,Sell
2024-10-10,0.3388899862766266,0.449714276903153,Sell
2024-10-11,0.351184993982315,0.44946373409177265,Sell
2024-10-12,0.3532150089740753,0.45132835532439625,Buy
2024-10-13,0.348033994436264,0.45484769184934815,Buy
2024-10-14,0.3638890087604522,0.45695060765998546,Buy
2024-10-15,0.3585270047187805,0.4557134058871075,Sell
2024-10-16,0.352524995803833,0.4544487496134285,Sell
2024-10-17,0.3430320024490356,0.4549452329507244,Buy
