Date,Actual,Predicted,Signal
2024-08-30,325.16351318359375,377.78543,Hold
2024-08-31,322.2494201660156,376.55423,Sell
2024-09-01,312.7499694824219,375.16476,Sell
2024-09-02,323.7297668457031,373.50497,Sell
2024-09-03,309.1968078613281,371.89047,Sell
2024-09-04,315.29083251953125,370.07474,Sell
2024-09-05,307.4684143066406,368.25974,Sell
2024-09-06,294.8648681640625,366.33963,Sell
2024-09-07,299.4573669433594,364.12927,Sell
2024-09-08,305.2160949707031,361.82755,Sell
2024-09-09,322.45269775390625,359.62558,Sell
2024-09-10,329.6400451660156,357.9004,Sell
2024-09-11,337.615966796875,356.74103,Sell
2024-09-12,333.01947021484375,356.21008,Sell
2024-09-13,335.8511047363281,356.0876,Sell
2024-09-14,327.154296875,356.32437,Buy
2024-09-15,316.6377258300781,356.65088,Buy
2024-09-16,311.91546630859375,356.81146,Buy
2024-09-17,314.1930236816406,356.72467,Sell
2024-09-18,325.80963134765625,356.48083,Sell
2024-09-19,340.2292175292969,356.3498,Sell
2024-09-20,335.6577453613281,356.60526,Buy
2024-09-21,345.7752380371094,357.08237,Buy
2024-09-22,342.98187255859375,357.91675,Buy
2024-09-23,342.42919921875,358.95816,Buy
2024-09-24,348.152099609375,360.11786,Buy
2024-09-25,343.22100830078125,361.44614,Buy
2024-09-26,351.9991455078125,362.777,Buy
2024-09-27,359.0396728515625,364.24158,Buy
2024-09-28,353.09991455078125,365.91763,Buy
2024-09-29,352.8612365722656,367.60974,Buy
2024-09-30,337.37799072265625,369.2632,Buy
2024-10-01,318.2869873046875,370.54208,Buy
2024-10-02,316.298095703125,371.11032,Buy
2024-10-03,320.2301940917969,371.05563,Sell
2024-10-04,324.7106018066406,370.59995,Sell
2024-10-05,321.6606140136719,369.9485,Sell
2024-10-06,324.4873352050781,369.1199,Sell
2024-10-07,324.4577331542969,368.24045,Sell
2024-10-08,328.7540283203125,367.3524,Sell
2024-10-09,320.572509765625,366.5708,Sell
2024-10-10,322.5751647949219,365.73593,Sell
2024-10-11,326.8042297363281,364.9142,Sell
2024-10-12,329.4590759277344,364.20407,Sell
2024-10-13,321.17864990234375,363.6527,Sell
2024-10-14,368.0122985839844,363.0761,Sell
2024-10-15,354.6675720214844,363.404,Buy
2024-10-16,365.4289245605469,364.19995,Buy
2024-10-17,369.3623352050781,365.5405,Buy
2024-10-18,367.1418151855469,367.3461,Buy
2024-10-19,363.72308349609375,369.41837,Buy
2024-10-20,369.35589599609375,371.56732,Buy
2024-10-21,363.7775573730469,373.81845,Buy
2024-10-22,357.16131591796875,375.98477,Buy
2024-10-23,347.05072021484375,377.8953,Buy
2024-10-24,367.38958740234375,379.3564,Buy
2024-10-25,348.0643615722656,380.82022,Buy
2024-10-26,347.7802429199219,381.9024,Buy
2024-10-27,352.1592712402344,382.64798,Buy
2024-10-28,365.2552185058594,383.20493,Buy
2024-10-29,385.384521484375,383.87067,Buy
2024-10-30,369.8304138183594,385.01926,Buy
2024-10-31,358.219970703125,386.2439,Buy
2024-11-01,349.5990295410156,387.26132,Buy
2024-11-02,353.3771667480469,387.90842,Buy
2024-11-03,340.2908935546875,388.3139,Buy
2024-11-04,329.0894470214844,388.2718,Sell
2024-11-05,343.36505126953125,387.65756,Sell
2024-11-06,378.5013732910156,386.88864,Sell
2024-11-07,377.6909484863281,386.7258,Sell
2024-11-08,377.42822265625,387.06796,Buy
2024-11-09,406.3508911132813,387.79858,Buy
2024-11-10,442.1380310058594,389.36917,Buy
2024-11-11,473.32672119140625,392.25986,Buy
2024-11-12,434.3050231933594,396.7249,Buy
2024-11-13,439.2732849121094,401.59372,Buy
2024-11-14,414.5817565917969,406.6766,Buy
2024-11-15,433.191162109375,411.3147,Buy
2024-11-16,462.042236328125,415.7886,Buy
2024-11-17,432.03131103515625,420.57712,Buy
2024-11-18,451.98638916015625,424.9862,Buy
2024-11-19,447.0617980957031,429.32376,Buy
2024-11-20,440.3277893066406,433.4438,Buy
2024-11-21,486.0648498535156,437.17346,Buy
2024-11-22,490.2834777832031,441.3369,Buy
2024-11-23,509.9440612792969,445.88882,Buy
