Date,Actual,Predicted,Signal
2024-08-30,0.3471539914608001,0.3977471,Hold
2024-08-31,0.3453519940376282,0.39689592,Sell
2024-09-01,0.331739991903305,0.39508304,Sell
2024-09-02,0.3359679877758026,0.3920006,Sell
2024-09-03,0.3185510039329529,0.3883594,Sell
2024-09-04,0.323523998260498,0.38366076,Sell
2024-09-05,0.3250620067119598,0.37867588,Sell
2024-09-06,0.3147180080413818,0.3738393,Sell
2024-09-07,0.3250730037689209,0.36887735,Sell
2024-09-08,0.3386589884757995,0.3645907,Sell
2024-09-09,0.3434059917926788,0.3617127,Sell
2024-09-10,0.3434770107269287,0.3602813,Sell
2024-09-11,0.3530539870262146,0.3599998,Sell
2024-09-12,0.3562929928302765,0.36103925,Buy
2024-09-13,0.3609000146389007,0.3631541,Buy
2024-09-14,0.3544799983501434,0.366166,Buy
2024-09-15,0.3385230004787445,0.36935198,Buy
2024-09-16,0.3303059935569763,0.37168258,Buy
2024-09-17,0.3339129984378814,0.37281474,Buy
2024-09-18,0.3429360091686249,0.37316325,Buy
2024-09-19,0.3509449958801269,0.37337267,Buy
2024-09-20,0.3521139919757843,0.37389296,Buy
2024-09-21,0.3585759997367859,0.3747003,Buy
2024-09-22,0.3517720103263855,0.37600747,Buy
2024-09-23,0.3637309968471527,0.37728807,Buy
2024-09-24,0.3877330124378204,0.3790608,Buy
2024-09-25,0.3810830116271972,0.38230255,Buy
2024-09-26,0.401881992816925,0.38615716,Buy
2024-09-27,0.4023280143737793,0.39127782,Buy
2024-09-28,0.4010519981384277,0.39709365,Buy
2024-09-29,0.3975969851016998,0.40303278,Buy
2024-09-30,0.3732140064239502,0.4085473,Buy
2024-10-01,0.3524410128593445,0.4122045,Buy
2024-10-02,0.3440049886703491,0.41320884,Buy
2024-10-03,0.345236986875534,0.41175148,Sell
2024-10-04,0.3513979911804199,0.4086224,Sell
2024-10-05,0.3507199883460998,0.40476555,Sell
2024-10-06,0.357230007648468,0.40058595,Sell
2024-10-07,0.3514670133590698,0.3967434,Sell
2024-10-08,0.3445169925689697,0.3930938,Sell
2024-10-09,0.3397020101547241,0.38943842,Sell
2024-10-10,0.3388899862766266,0.3857256,Sell
2024-10-11,0.351184993982315,0.38211834,Sell
2024-10-12,0.3532150089740753,0.37938523,Sell
2024-10-13,0.348033994436264,0.37755805,Sell
2024-10-14,0.3638890087604522,0.376243,Sell
2024-10-15,0.3585270047187805,0.37614483,Sell
2024-10-16,0.352524995803833,0.37669677,Buy
2024-10-17,0.3430320024490356,0.37738737,Buy
2024-10-18,0.3507100045681,0.37765288,Buy
2024-10-19,0.3516609966754913,0.3779476,Buy
2024-10-20,0.3648410141468048,0.3783023,Buy
2024-10-21,0.3609560132026672,0.37934127,Buy
2024-10-22,0.3638199865818023,0.3806604,Buy
2024-10-23,0.3486140072345733,0.38225654,Buy
2024-10-24,0.3463099896907806,0.3832188,Buy
2024-10-25,0.3244119882583618,0.3835243,Buy
2024-10-26,0.3333500027656555,0.3822387,Sell
2024-10-27,0.3398720026016235,0.3802683,Sell
2024-10-28,0.3437960147857666,0.378242,Sell
2024-10-29,0.3556509912014007,0.37650552,Sell
2024-10-30,0.3552640080451965,0.37568292,Sell
2024-10-31,0.3418450057506561,0.37558466,Sell
2024-11-01,0.3570899963378906,0.37536433,Sell
2024-11-02,0.3477709889411926,0.37579277,Buy
2024-11-03,0.3342849910259247,0.3762269,Buy
2024-11-04,0.3260189890861511,0.37595963,Sell
2024-11-05,0.3339239954948425,0.37475574,Sell
2024-11-06,0.3633230030536651,0.37330168,Sell
2024-11-07,0.4050129950046539,0.37320796,Sell
2024-11-08,0.4438149929046631,0.37623915,Buy
2024-11-09,0.4936800003051758,0.38342035,Buy
2024-11-10,0.5903090238571167,0.39584333,Buy
2024-11-11,0.6138079762458801,0.41642413,Buy
2024-11-12,0.5739179849624634,0.44329914,Buy
2024-11-13,0.5787749886512756,0.47133923,Buy
2024-11-14,0.5801159739494324,0.49880275,Buy
2024-11-15,0.6740599870681763,0.52428675,Buy
2024-11-16,0.7387340068817139,0.55175185,Buy
2024-11-17,0.7023249864578247,0.58263594,Buy
2024-11-18,0.7345799803733826,0.61244315,Buy
2024-11-19,0.7396420240402222,0.64143586,Buy
2024-11-20,0.8003450036048889,0.66838586,Buy
2024-11-21,0.8204740285873413,0.6955092,Buy
2024-11-22,1.010422945022583,0.72224545,Buy
2024-11-23,1.066236972808838,0.75746465,Buy
2024-11-24,1.0231059789657593,0.79989827,Buy
2024-11-25,0.945689022541046,0.842718,Buy
